,id,username,fulltext,140_char_text,hashtags,url,domain,retweet_count,favorite_count,language,lat,lon,user_id,user_location,user_time_zone,user_follower_count,user_favorite_count,user_tweet_count,user_description,media,year,month,day,hour,minute,cards_pred,cards_pred_score,waterloo_cards_pred,waterloo_cards_score,date,cards_binary_pred
114478,1592174039044341768,apsiainfo,"#Energy#Sustainability#ClimateChange#HumanRightsJoin us this week to talk about masters, mid-career, and PhD programs focused on these major issues of our day.See how an APSIA degree may be the next step for you to help address them!https://t.co/YArAW3RRiZ https://t.co/1XuEZfHj5l","#Energy#Sustainability#ClimateChange#HumanRightsJoin us this week to talk about masters, mid-career, and PhD p… https://t.co/0d5GIjL6Ca","[{'text': 'Energy', 'indices': [0, 7]}, {'text': 'Sustainability', 'indices': [8, 23]}, {'text': 'ClimateChange', 'indices': [24, 38]}, {'text': 'HumanRights', 'indices': [39, 51]}]",https://twitter.com/i/web/status/1592174039044341768,twitter.com,4,4,en,,,188166808,,None,7754,16453,29362,Association of Professional Schools of International Affairs brings together community of leading grad schools around the world which specialize in intl affairs,,2022,11,14,15,14,0_0,0.9997697,0,0.99997145,2022-11-14,0
42407,1546064984395972610,MorganPlatt12,"@NakedEmperorUK And her partner in crime Adam Rutherford talks bollocks on climate change, race and gender.Thtat's the BBC.","@NakedEmperorUK And her partner in crime Adam Rutherford talks bollocks on climate change, race and gender.Thtat's the BBC.",[],,,0,3,en,,,1471826845838495748,Manchester,None,83,3661,4764,Engineering draughtsman,,2022,7,10,9,33,0_0,0.99471647,0,0.99845725,2022-07-10,0
188836,1542582144366792712,MagaMemeWizard,"@Deeboree @jonathanwsabin @Popehat People not paying attention think they know what's best for the world and think any policy passed under the banner of ""climate change"" is good for them. Top kek! https://t.co/VyJjE0Lh8B",@Deeboree @jonathanwsabin @Popehat People not paying attention think they know what's best for the world and think… https://t.co/CkTjUE3mQA,[],https://twitter.com/i/web/status/1542582144366792712,twitter.com,0,0,en,,,1418685158379696133,,None,1548,2591,6441,MemeWizard! Caretaker of Meme Tee Vee! @MemeTV on #TruthSocial,,2022,6,30,18,53,0_0,0.9993006,1,0.99589807,2022-06-30,0
3947,1583041258825519105,LarryTee_,LMAO dem wan chop climate change money https://t.co/Wb6fnJRKqp,LMAO dem wan chop climate change money https://t.co/Wb6fnJRKqp,[],https://twitter.com/AIT_Online/status/1582841976738942976,twitter.com,0,0,en,,,2844093321,anywhere the money is... ,None,2274,16793,65535,"Nobody gives a fuck, your wahala na your own",,2022,10,20,10,23,0_0,0.99976945,0,0.9997098,2022-10-20,0
51155,1588354843382808576,MeanMuttHazel,Bro I’m getting increasingly more worried ab climate change,Bro I’m getting increasingly more worried ab climate change,[],,,0,2,en,,,894621195131375616,"Auburn, AL",None,71,7135,1362,19 • she/they•incognito sorority girl 🥸• undergrad researcher 🧬at Auburn University 🐅🦅•SFW (let’s keep it that way please)• Most my tweets are nonsense •,,2022,11,4,2,17,0_0,0.99973714,0,0.9999664,2022-11-04,0
241186,1538912395870994434,jpz0883,@Vickie77900969 @davidarlington1 @1LastRepublican @ShiddabrikGames @Run_GRP @ewarren I think that impact and consequences of human activity on climate are being overstated by people with agendas that are not related to climate.https://t.co/Udx4tCxL71,@Vickie77900969 @davidarlington1 @1LastRepublican @ShiddabrikGames @Run_GRP @ewarren I think that impact and conseq… https://t.co/53YJeptFCW,[],https://twitter.com/i/web/status/1538912395870994434,twitter.com,0,1,en,,,109843079,USA,None,243,16730,23328,"Wife, kids, grandkids love me. Healthy. I won the ovarian lottery being born into my family in the USA. Hear me complaining? Kick me in the ass! $jpz0883",,2022,6,20,15,51,0_0,0.99931824,0,0.9999452,2022-06-20,0
11590,1549749115550334981,maIIowmoon,hot weather = turns on a/cturns on a/c = more carbon dioxidemore carbon dioxide = global warming🪦⚰️🌍,hot weather = turns on a/cturns on a/c = more carbon dioxidemore carbon dioxide = global warming🪦⚰️🌍,[],,,0,1,en,,,1478394162529587201,lost in brain maze,None,30,435,437,cross me and i WILL bite you,,2022,7,20,13,32,0_0,0.9990969,0,0.99987066,2022-07-20,0
261770,1594653837163638785,Lerua28,@alfrehn Ukraine? Climate change? World hunger? Inequality? Racism? LGTQ rights? Inflation? Nukes? Women's rights? Putin? Meloni? Xi? Scholz? Yemen? Ethiopia? Afghanistan? Taiwan? Syria? Iran? Sudan? Somalia? DRC?Cacao and coffee going extinct?,@alfrehn Ukraine? Climate change? World hunger? Inequality? Racism? LGTQ rights? Inflation? Nukes? Women's rights?… https://t.co/2bq2Ch60b9,[],https://twitter.com/i/web/status/1594653837163638785,twitter.com,0,1,en,,,758216046234984452,"Kopenhagen, Dänemark",None,117,4530,612,"Aspiring student of life and all things, politics, sociology, economics & design. Liberal, nicht wirtschaftsliberal. WARNING! Satirical at times.",,2022,11,21,11,27,0_0,0.99974257,0,0.99996424,2022-11-21,0
10518,1534282252946919430,lme644,@RealFrankFloyd The Only Country going Backwards today is America. What is China &amp; India doing for Climate change? We all breath the same air in All Countries &amp; Where is the Change?? https://t.co/GdQ6WYLGzA,@RealFrankFloyd The Only Country going Backwards today is America. What is China &amp; India doing for Climate change?… https://t.co/UkUy9K8Kqf,[],https://twitter.com/i/web/status/1534282252946919430,twitter.com,0,1,en,,,842894415102447616,"Kansas City, MO",None,2856,58179,65535,Trump All The Way!,,2022,6,7,21,12,4_2,0.8426614,1,0.9966102,2022-06-07,1
139737,1579831654600015872,Genterline,"@CriticalRuss @RNCResearch You can't do it.  It's impossible.  If the USA could go 100% Amish tomorrow, China and the rest of the developing world will be churning out pollution.  Or maybe a volcanic eruption changes everything. You can't prevent climate change.  You cope with it.","@CriticalRuss @RNCResearch You can't do it.  It's impossible.  If the USA could go 100% Amish tomorrow, China and t… https://t.co/KlHlDPblej",[],https://twitter.com/i/web/status/1579831654600015872,twitter.com,0,0,en,,,166830366,,None,272,2872,31722,The key to happiness is always go around with an Ivory Bill Woodpecker on your head.,,2022,10,11,13,49,0_0,0.9984345,0,0.9993563,2022-10-11,0
144762,1578796503878946816,pattyalbuque,"This is how I react when I have to listen to the arguments and hypocrisy of the politicians, AG-Industry, carnists, and climate-change deniers. I have to keep going, right?#SmithfieldTrial #AnimalLiberation #AnimalCruelty #VeganForTheAnimals #NoPlanetBhttps://t.co/ukSmDK3rxN","This is how I react when I have to listen to the arguments and hypocrisy of the politicians, AG-Industry, carnists,… https://t.co/LF0lBWUxIF",[],https://twitter.com/i/web/status/1578796503878946816,twitter.com,0,0,en,,,2845478741,Europe,None,235,10453,5472,Herbivore ET Ⓥ 4 10yrs 4 the animals.wish I had done it sooner👽🌱Toxic judgemental vegans who feel superior & bash other vegans not welcome here.Feminist woman,,2022,10,8,17,16,0_0,0.98471457,0,0.9999607,2022-10-08,0
224761,1597195643801710592,Colinro13090778,@PeterSweden7 No we deferntly have climate change look with Ur eyes around you that's no scam .the doomsday clock is no scam but facts so Gus's it's not a scam after all,@PeterSweden7 No we deferntly have climate change look with Ur eyes around you that's no scam .the doomsday clock i… https://t.co/jo1CDfhAw0,[],https://twitter.com/i/web/status/1597195643801710592,twitter.com,0,0,en,,,1595752848389701633,,None,6,96,95,,,2022,11,28,11,48,5_2,0.9664604,0,0.9997069,2022-11-28,1
156186,1590961906931879936,_moppi_,Den Klimawandel geht nur leute was an die geld haben. und das wird unser tot sein https://t.co/8drbtShLD3,Den Klimawandel geht nur leute was an die geld haben. und das wird unser tot sein https://t.co/8drbtShLD3,[],,,0,2,de,,,100967062,"Rodenbach, Wokeistan",None,945,15421,65535,I like anime/manga;Neo-Marxist; luv PHP&Python;professional VoIP Massage-Flow Reader; Technician Nerd ;married with @kagarichan we have 2 children together,https://pbs.twimg.com/media/FhQ7WcKXgAEzhpk.jpg,2022,11,11,6,57,0_0,0.99982375,0,0.99991316,2022-11-11,0
15694,1537016706312376320,4HomeGarden,"Rising sea levels threaten 200,000 England properties #ClimateChange via https://t.co/lsjPxljA2P https://t.co/TGsG8ee2jk","Rising sea levels threaten 200,000 England properties #ClimateChange via https://t.co/lsjPxljA2P https://t.co/TGsG8ee2jk","[{'text': 'ClimateChange', 'indices': [54, 68]}]",http://twinybots.ch,twinybots.ch,0,0,en,,,1279887546311458818,United States,None,82,1873,2958,"Make 16,000 Projects With Step By Step Plans...even if you don't have a large workshop or expensive tools!",,2022,6,15,10,18,0_0,0.9996718,0,0.999966,2022-06-15,0
245306,1589369734641827840,ZaqsTech,Seeking real climate action: Canadians share their hopes ahead of COP27 - Philip Drost - Radio - What On Earth - | November 6 https://t.co/x04heA1rD3,Seeking real climate action: Canadians share their hopes ahead of COP27 - Philip Drost - Radio - What On Earth - |… https://t.co/xQZztEz6HA,[],https://twitter.com/i/web/status/1589369734641827840,twitter.com,0,0,en,,,969008246026588160,"Boston, MA",None,864,87,65535,We post the latest Tech News from the ZAQS News Aggregator at https://t.co/wAx7mUC224,,2022,11,6,21,30,0_0,0.9997984,0,0.9999709,2022-11-06,0
24817,1586938625228357632,Dolma_ON,지구온난화로 인해 열대성태풍이 심해져서 해안근처에 사는 전세계인구 50%를 위협할것입니다 . #climate_change,지구온난화로 인해 열대성태풍이 심해져서 해안근처에 사는 전세계인구 50%를 위협할것입니다 . #climate_change,"[{'text': 'climate_change', 'indices': [52, 67]}]",,,0,0,ko,,,1471648266,,None,10,18,4262,,,2022,10,31,4,30,0_0,0.999716,0,0.9999621,2022-10-31,0
208627,1593194041239564288,gchahal,"The summit's first draft of a deal, released on Thursday, would maintain the goal of keeping global warming to 1.5 degrees Celsius but leave many of the most contentious issues unresolved before a deadline on Friday.","The summit's first draft of a deal, released on Thursday, would maintain the goal of keeping global warming to 1.5… https://t.co/dexbVWEuCT",[],https://twitter.com/i/web/status/1593194041239564288,twitter.com,3,5,en,,,14372104,"Hong Kong | Bay Area, USA",None,65535,20164,47163,"CEO, @Procurenet, @Medriva, @BNNBreakingFounder, @ChahalNonProfit | ✍️ @belimitlesscom Author | 3 wins $400MM+ | FT: I troll fake news media & bad politicians",,2022,11,17,10,47,0_0,0.9995977,0,0.9997069,2022-11-17,0
67306,1593274453739331586,soskinderdorf,"Die Klimakrise wirkt sich auch auf die #mentaleGesundheit aus. Studien zeigen: 60 % der Befragten haben wegen der #Klimakrise Zukunftsängste. 48 % zögern sogar, selbst Kinder zu bekommen. Kinder brauchen Handlungsmöglichkeiten und Unterstützung!#COP27 https://t.co/0UnyfD4ExF",Die Klimakrise wirkt sich auch auf die #mentaleGesundheit aus. Studien zeigen: 60 % der Befragten haben wegen der… https://t.co/fIeaZVbecO,"[{'text': 'mentaleGesundheit', 'indices': [39, 57]}]",https://twitter.com/i/web/status/1593274453739331586,twitter.com,1,4,de,,,19409634,Germany,None,8521,4326,10209,"73 Jahre. 137 Länder. 1,5 Mio. Kinder, Jugendliche & Familien täglich. Für ein liebevolles Zuhause & eine bessere Zukunft. Unsere Vorständin twittert #LannasPOV",,2022,11,17,16,6,0_0,0.99980897,0,0.99995965,2022-11-17,0
116795,1554149152862380034,ScottMi77664006,"@CambioTheSystem @PhydellaLL @climate_fact you're telling me to relax a bit when it is YOU saying ""children won't be able to breath and your house will catch fire because of climate change"". You're having a laugh, surely! It's YOU who needs to relax, which is my point really! Stop the hyperbole! https://t.co/iCN0OgMSDV","@CambioTheSystem @PhydellaLL @climate_fact you're telling me to relax a bit when it is YOU saying ""children won't b… https://t.co/F3XF9wpMGQ",[],https://twitter.com/i/web/status/1554149152862380034,twitter.com,1,0,en,,,1266380007409979392,West Midlands,None,34,469,8440,Universal declaration of Human Rights :Article 19.Everyone has the right to freedom of opinion and expression; this right includes freedom to hold opinion,,2022,8,1,16,56,0_0,0.9990996,0,0.9992806,2022-08-01,0
129800,1588655180652118016,MorpMorpie,@McFaul Wars don't help the climate change cause,@McFaul Wars don't help the climate change cause,[],,,0,0,en,,,942152654523809792,Richmond Supporter,None,38,2172,14084,"As a feminist, I believe in social equality, and human rights for all in society.  I am passionate about advocating for mental health and other social reforms.",,2022,11,4,22,11,0_0,0.9994234,0,0.99985,2022-11-04,0
107152,1566755838127128577,_HelenGriffiths,"Liz Truss, we don’t have time for this. We don’t have time for you. We don’t have time for the Conservative Party to pat each other on the back and say what a good job they’ve all done while tearing apart our economy and completely ignoring the climate crisis.","Liz Truss, we don’t have time for this. We don’t have time for you. We don’t have time for the Conservative Party t… https://t.co/dgkfedSnmt",[],https://twitter.com/i/web/status/1566755838127128577,twitter.com,0,0,en,,,387309407,"Bristol, England",None,974,2092,5043,"Photographer, writer, earth enthusiast | Slow travel & lifestyle | Back in the UK after three years in NZ",,2022,9,5,11,51,0_0,0.9993791,0,0.99994195,2022-09-05,0
120616,1537535096139304960,ECOTerminator,"I hate you already, but check this out. Global warming isn't a prediction. It is happening. I wish I was never programmed","I hate you already, but check this out. Global warming isn't a prediction. It is happening. I wish I was never programmed",[],,,0,0,en,,,1442408319608516614,Your Motherboard's house,None,7,0,37687,"I hate humans, but love the planet.",,2022,6,16,20,38,0_0,0.99953705,0,0.99982804,2022-06-16,0
241818,1547813218290384896,BlairWilliams26,"Ah yes, I'm glad a 75 year old ""has more control over the trajectory of the climate crisis than any other person on the planet right now"" when he won't even have to live with its ramifications.Can Boomer politicians, like, not? Please? For one second? https://t.co/2ceIebxc9l","Ah yes, I'm glad a 75 year old ""has more control over the trajectory of the climate crisis than any other person on… https://t.co/9JakAq9b1l",[],https://twitter.com/i/web/status/1547813218290384896,twitter.com,0,4,en,,,3306424254,Ngunnawal Country,None,4561,65535,23160,Lecturer in Australian Politics at @MonashPolsIR. Research examines the gendered media coverage of women in politics. #feminist @Tedx speaker 🏳️‍🌈🏳️‍🌈,,2022,7,15,5,20,0_0,0.9992989,0,0.9979372,2022-07-15,0
5798,1542129397330841605,RosemaryAune,"Devastating drought in Italy. The risotto rice paddies are dry. Climate change/global warming is real and happening world wide. Al Gore tried to warn us and the world, collectively, did not listen.#AlGore #ClimateChange",Devastating drought in Italy. The risotto rice paddies are dry. Climate change/global warming is real and happening… https://t.co/MZMujoPcbL,[],https://twitter.com/i/web/status/1542129397330841605,twitter.com,1,0,en,,,1442514073,,None,92,1802,3639,The child of an immigrant and part Cherokee.   Aging and disabled.  Female.  Navy wife.Fully vaccinated and waiting for booster. I embrace science.,,2022,6,29,12,54,5_2,0.61777115,0,0.9988905,2022-06-29,1
29358,1577312741466980353,CatalyseHorizon,"@CatalyseHorizon, part of new #HorizonEU cluster, aims to deliver new indicators, evidence on health #co-benefits of mitigation, early warning systems, increase engagement with climate change and health, and improve adaptation in European health systems. https://t.co/HvQd1lTwLl","@CatalyseHorizon, part of new #HorizonEU cluster, aims to deliver new indicators, evidence on health #co-benefits o… https://t.co/xLr4CNizn3","[{'text': 'HorizonEU', 'indices': [30, 40]}, {'text': 'co', 'indices': [101, 104]}]",https://twitter.com/i/web/status/1577312741466980353,twitter.com,0,1,en,,,1577270149400379392,Europe,None,2,3,3,Climate Action to Advance Healthy Societies in EuropeFunded by Horizon Europe | UKRI | SERICoordinated by @ISGLOBALorg,,2022,10,4,15,0,0_0,0.999775,0,0.99997115,2022-10-04,0
178131,1540407393850376197,PureStrategies,Can #climatechange &amp; #biodiversityloss be tackled together? Scientists are racing to understand all of the ways that climate change &amp; biodiversity loss are already compounding one another – &amp; how the world can deploy solutions that tackle both together. https://t.co/CKlrcp3pVB,Can #climatechange &amp; #biodiversityloss be tackled together? Scientists are racing to understand all of the ways tha… https://t.co/UlL4Pmle5D,"[{'text': 'climatechange', 'indices': [4, 18]}, {'text': 'biodiversityloss', 'indices': [25, 42]}]",https://twitter.com/i/web/status/1540407393850376197,twitter.com,0,0,en,,,491334995,"Massachusetts, USA",None,567,196,3562,"Transforming businesses, products, and supply chains to create a more sustainable future.   #business #sustainability #BCorp #consulting",,2022,6,24,18,51,0_0,0.999739,0,0.99997157,2022-06-24,0
